"Date_Name","subCategory","Purchase_Hour","sales"
"2016-06-16","N",3,26.51
"2015-11-24","N",4,10.77
"2016-02-18","N",4,18.02
"2016-06-10","N",4,9.15
"2016-08-05","N",4,9.06
"2016-09-16","N",3,10.96
"2015-12-04","N",4,8.77
"2016-01-05","N",4,14.59
"2016-01-25","N",5,20.25
"2016-05-04","N",5,17.5
"2016-07-10","N",5,22.94
"2016-09-21","N",5,17.44
"2016-02-07","N",7,62.34
"2015-11-29","N",8,55.75
"2016-08-30","N",1,24.94
"2016-08-09","N",3,23.79
"2016-07-05","N",5,14.4
"2016-06-25","N",6,51.5
"2016-06-18","N",17,39.19
"2016-06-25","N",20,31.51
"2015-10-11","N",0,18.68
"2016-06-01","N",0,20.89
"2016-08-20","N",0,9.68
"2015-11-10","N",1,9.72
"2016-08-09","N",1,27.43
"2015-10-10","N",2,7.53
"2015-10-15","N",3,11.15
"2015-11-20","N",3,14.57
"2016-09-16","N",4,6.07
"2016-01-29","N",5,18.6
"2016-06-12","N",16,66.14
"2016-07-02","N",16,46.53
"2016-05-01","N",17,62.27
"2016-05-01","N",18,68.71
"2016-04-05","N",19,53.06
"2016-03-10","N",20,49.1
"2016-02-29","N",22,31.65
"2016-07-02","N",22,29.18
"2015-12-06","N",23,19.08
"2015-12-13","N",23,22.93
"2016-05-21","N",23,16.36
"2016-05-17","N",20,42.35
"2015-10-29","N",21,20.11
"2016-06-19","N",21,21.55
"2016-09-26","N",21,39.51
"2015-12-01","N",22,39.07
"2016-06-08","N",22,22.18
"2016-01-01","N",23,21.13
"2016-01-16","N",23,17.59
"2016-01-21","N",23,10.87
"2016-03-03","N",23,25.21
"2016-05-12","N",23,24.98
"2016-02-01","N",22,15.71
"2016-03-05","N",22,26.99
"2016-03-21","N",22,26.6
"2016-04-24","N",22,34.31
"2016-01-31","N",23,19.91
"2016-04-29","N",23,24.97
"2016-05-17","N",23,33.71
"2016-07-24","N",23,22.89
"2015-09-29","N",21,36.31
"2015-12-11","N",21,38.64
"2015-11-10","N",0,23.06
"2016-01-09","N",0,15.4
"2016-07-18","N",0,19.32
"2016-08-25","N",0,19.74
"2016-09-27","N",0,23.35
"2016-01-14","N",2,11.44
"2016-05-06","N",3,11.01
"2016-05-28","N",3,18.6
"2016-08-04","N",3,13.12
"2016-08-15","N",3,14.59
"2016-06-18","N",19,42.01
"2016-05-09","N",20,50.11
"2016-02-04","N",21,27.23
"2016-02-28","N",21,32.63
"2016-05-17","N",21,31.04
"2015-09-28","N",23,21.06
"2016-07-15","N",23,11.06
"2015-12-18","N",0,19.36
"2016-04-20","N",0,22.41
"2016-09-07","N",0,24.49
"2016-09-16","N",0,9.53
"2016-03-05","N",1,14.45
"2016-07-04","N",1,34.24
"2015-12-12","N",0,22.26
"2016-04-27","N",0,4.77
"2016-06-02","N",0,25.18
"2016-06-11","N",0,19.41
"2016-06-15","N",0,14.4
"2016-06-18","N",0,10.06
"2016-09-28","N",0,23.06
"2016-02-14","N",0,21.65
"2016-02-16","N",0,14.78
"2015-10-13","N",1,10.77
"2016-02-12","N",1,24.41
"2016-03-27","N",1,12.54
"2016-04-07","N",1,16.02
"2016-07-03","N",1,21.47
"2016-07-18","N",2,6.67
"2015-10-17","N",3,13.82
"2016-01-18","N",3,4.53
"2016-05-13","N",3,14.78
"2016-08-24","N",3,15.92
"2016-09-10","N",3,25.35
"2015-10-24","N",4,16.2
"2015-11-04","N",4,14.39
"2016-05-28","N",4,6.88
"2015-12-22","N",5,13.59
"2016-08-13","N",5,14.16
"2016-09-22","N",5,22.3
"2015-11-24","N",1,13.15
"2015-12-26","N",1,30.77
"2015-12-29","N",1,15.74
"2016-02-15","N",1,9.06
"2016-03-25","N",1,30.27
"2016-04-11","N",1,9.3
"2016-07-27","N",1,20.31
"2015-09-28","N",2,16.29
"2016-01-05","N",2,8.15
"2015-12-20","N",3,23.51
"2015-12-23","N",3,7.63
"2016-01-26","N",3,17.88
"2016-01-29","N",3,20.17
"2016-04-19","N",3,19.64
"2016-05-17","N",3,28.22
"2016-05-26","N",3,18.17
"2015-10-04","N",4,21.73
"2015-10-17","N",4,16.68
"2015-10-23","N",4,17.25
"2016-02-25","N",4,9.68
"2016-03-13","N",4,18.16
"2016-06-28","N",4,20.79
"2016-08-09","N",4,12.06
"2016-08-13","N",1,22.31
"2016-05-01","N",2,16.21
"2015-12-11","N",3,18.69
"2016-03-20","N",3,21.5
"2016-08-13","N",3,19.64
"2016-09-22","N",3,27.64
"2016-02-10","N",4,9.06
"2016-03-11","N",4,13.16
"2015-12-25","N",5,6.34
"2016-09-16","N",5,22.11
"2015-09-27","N",5,11.15
"2016-08-30","N",5,17.31
"2016-01-02","N",0,25.36
"2016-01-14","N",0,9.87
"2016-03-12","N",0,18.74
"2016-05-22","N",0,28.95
"2016-08-05","N",0,16.83
"2015-10-14","N",1,14.77
"2016-01-30","N",1,28.37
"2016-03-19","N",1,15.5
"2016-04-22","N",1,17.5
"2016-04-26","N",1,16.26
"2015-12-23","N",2,13.06
"2016-01-29","N",2,3.1
"2016-05-23","N",2,6.44
"2016-01-13","N",3,19.79
"2016-05-08","N",3,7.39
"2016-06-11","N",3,16.45
"2015-10-09","N",4,1.43
"2016-02-11","N",4,19.17
"2016-02-23","N",4,13.49
"2016-04-02","N",4,14.78
"2015-10-03","N",5,8.45
"2015-10-10","N",5,9.53
"2016-01-31","N",5,8.96
"2016-08-22","N",5,14.31
"2016-09-15","N",5,16.68
"2015-09-26","N",7,41.74
"2016-06-26","N",15,46.7
"2016-07-03","N",17,20.83
"2016-02-13","N",19,50.83
"2016-08-28","N",19,47.87
"2016-05-28","N",19,39.81
"2015-12-23","N",20,30.42
"2016-04-18","N",20,32.5
"2015-11-10","N",20,32.4
"2015-12-03","N",20,27.83
"2015-12-01","N",21,24.68
"2016-04-18","N",21,33.69
"2016-06-29","N",21,40.01
"2016-07-16","N",20,15.63
"2016-09-24","N",20,28.02
"2016-08-25","N",21,26.9
"2016-01-10","N",22,10.34
"2015-11-10","N",21,28.02
"2016-03-10","N",21,33.28
"2016-04-20","N",21,50.67
"2015-10-26","N",22,34.21
"2015-12-24","N",22,30.32
"2016-01-15","N",22,41.33
"2016-03-11","N",22,35.18
"2016-04-21","N",22,31.7
"2016-06-04","N",22,19.45
"2016-09-20","N",22,38.22
"2016-01-18","N",23,29.32
"2016-03-01","N",22,34.33
"2016-05-15","N",22,18.24
"2016-03-05","N",23,38.72
"2016-04-26","N",23,30.8
"2015-10-06","N",23,33.69
"2015-10-07","N",23,28.76
"2015-10-21","N",23,19.63
"2016-04-11","N",23,41.58
"2016-06-19","N",23,20.41
"2016-07-10","N",23,33.62
"2016-07-29","N",23,31.71
"2015-10-08","N",22,59.44
"2016-06-18","N",23,12.95
"2016-02-25","N",0,19.78
"2015-11-03","N",1,20.68
"2015-12-02","N",1,14.58
"2015-10-28","N",3,14.77
"2016-04-28","N",4,6.91
"2016-06-24","N",4,13.92
"2015-10-17","N",1,28.87
"2015-10-30","N",1,10.77
"2015-10-13","N",3,15.53
"2015-11-06","N",3,20.26
"2015-10-22","N",0,18.58
"2016-04-15","N",0,10.58
"2015-10-31","N",1,9.91
"2016-02-05","N",1,26.75
"2016-03-26","N",1,11.3
"2016-08-20","N",1,10.2
"2016-09-05","N",2,2
"2015-10-04","N",3,5.24
"2015-10-22","N",3,12.01
"2016-04-21","N",3,13.35
"2015-11-13","N",22,29.31
"2016-04-05","N",21,38.9
"2016-02-11","N",23,24.02
"2016-06-06","N",21,36.81
"2016-08-12","N",23,22.36
"2016-03-20","N",20,29.41
"2016-09-25","N",21,26.97
"2015-10-14","N",22,23.54
"2015-11-05","N",22,35.07
"2016-01-12","N",23,13.4
"2016-03-16","N",23,22.65
"2016-04-20","N",23,33.38
"2016-09-01","N",23,20.97
"2016-09-18","N",23,22.68
"2016-09-14","N",2,9.32
"2015-12-01","N",0,21.25
"2016-03-29","N",0,15.02
"2016-08-04","N",0,25.99
"2016-04-07","N",5,16.93
"2016-07-17","N",19,35.53
"2016-04-14","N",23,31.13
"2016-06-19","N",2,14.98
"2016-04-26","N",3,14.7
"2015-12-16","N",2,14.31
"2016-09-23","N",4,27.14
"2015-10-06","N",20,45.71
"2016-05-03","N",3,20.01
"2015-10-08","N",21,54.2
"2016-09-17","N",23,12.27
"2015-10-11","N",23,14.56
"2016-03-30","N",23,35.68
"2015-12-20","N",1,8.52
"2016-01-24","N",3,18.93
"2016-05-06","N",20,31.97
"2016-01-01","N",21,24.27
"2016-08-14","N",23,28.77
"2016-06-03","N",1,14.77
"2015-12-30","N",5,19.86
"2015-10-04","N",20,39.16
"2016-05-14","N",21,27.17
"2015-10-22","N",22,27.34
"2015-12-10","N",22,23.69
"2015-10-07","N",0,17.82
"2015-10-13","N",0,9.34
"2015-10-19","N",0,32.31
"2015-11-25","N",0,15.34
"2015-12-22","N",0,20.94
"2015-12-28","N",0,20.5
"2016-01-06","N",0,19.69
"2016-01-10","N",0,9.68
"2016-01-18","N",0,12.92
"2016-02-09","N",0,17.64
"2016-02-20","N",0,23.89
"2016-02-21","N",0,22.51
"2016-03-07","N",0,18.17
"2015-10-12","N",0,16.39
"2015-10-23","N",0,17.44
"2015-12-30","N",0,16.45
"2015-10-29","N",0,16.01
"2015-12-26","N",0,15.12
"2016-01-25","N",0,6.96
"2016-02-17","N",0,18.79
"2016-03-19","N",0,19.94
"2016-03-20","N",0,22.79
"2016-01-26","N",0,21.13
"2016-03-01","N",0,13.02
"2016-03-08","N",0,22.89
"2016-04-05","N",0,28.27
"2016-04-22","N",0,18.5
"2016-04-24","N",0,18.54
"2016-04-28","N",0,29.95
"2016-05-06","N",0,21.6
"2016-05-12","N",0,14.97
"2016-06-27","N",0,13.11
"2016-07-24","N",0,12.3
"2016-07-25","N",0,3.48
"2016-07-28","N",0,14.83
"2016-08-27","N",0,11.83
"2016-04-12","N",0,20.12
"2016-05-02","N",0,11.83
"2016-05-13","N",0,8.96
"2016-06-19","N",0,15.92
"2016-07-19","N",0,18.02
"2016-08-09","N",0,20.18
"2016-08-18","N",0,6.58
"2016-08-22","N",0,16.6
"2015-09-26","N",1,11.15
"2015-10-07","N",1,10.63
"2015-10-09","N",1,10.25
"2015-10-16","N",1,10.96
"2015-11-15","N",1,14.58
"2015-09-27","N",1,13.53
"2015-10-11","N",1,11.34
"2015-10-23","N",1,13.87
"2015-11-02","N",1,11.15
"2015-11-05","N",1,12.96
"2015-11-14","N",1,13.15
"2015-12-15","N",1,30.32
"2015-12-22","N",1,13.78
"2016-01-03","N",1,13.73
"2016-01-04","N",1,3.24
"2016-01-14","N",1,23.99
"2016-01-20","N",1,20.22
"2016-02-02","N",1,12.92
"2016-02-03","N",1,20.02
"2016-04-17","N",0,15.35
"2016-05-04","N",0,14.87
"2016-07-11","N",0,6.82
"2016-07-27","N",0,15.87
"2015-11-11","N",1,13.15
"2015-11-28","N",1,30.78
"2015-12-10","N",1,22.41
"2015-12-13","N",1,15.78
"2016-01-02","N",1,11.44
"2016-01-17","N",1,8.25
"2016-01-26","N",1,18.97
"2016-02-11","N",1,21.84
"2016-02-20","N",1,34.34
"2016-03-04","N",1,24.13
"2016-03-18","N",1,18.5
"2016-04-08","N",1,8.39
"2016-04-20","N",1,14.21
"2016-04-28","N",1,11.77
"2016-04-29","N",1,28.09
"2016-05-24","N",1,19.45
"2016-06-13","N",1,21.03
"2015-12-24","N",1,10.16
"2016-01-15","N",1,8.48
"2016-01-24","N",1,9.34
"2016-01-25","N",1,6.58
"2016-02-08","N",1,13.87
"2016-02-21","N",1,8.01
"2016-02-29","N",1,3.48
"2016-03-02","N",1,3.24
"2016-03-15","N",1,19.84
"2016-04-21","N",1,14.01
"2016-05-03","N",1,19.74
"2016-06-06","N",1,17.93
"2016-06-17","N",1,26.75
"2016-06-24","N",1,24.8
"2016-06-27","N",1,15.07
"2016-07-08","N",1,12.78
"2016-07-20","N",1,17.69
"2016-07-22","N",1,14.45
"2016-07-29","N",1,11.11
"2016-08-28","N",1,11.01
"2016-09-05","N",1,12.2
"2016-09-08","N",1,9.91
"2016-09-28","N",1,18.87
"2015-12-06","N",2,36.19
"2016-03-05","N",2,4.91
"2016-03-14","N",2,11.68
"2016-04-12","N",2,3.48
"2016-05-29","N",2,14.35
"2016-06-28","N",2,1.81
"2016-08-01","N",2,4.91
"2015-10-12","N",3,23.16
"2015-10-23","N",3,9.53
"2015-11-21","N",3,16.58
"2015-11-23","N",3,23.63
"2015-11-30","N",3,12.58
"2016-01-02","N",3,5.29
"2016-02-03","N",3,8.53
"2016-02-18","N",3,22.7
"2016-03-10","N",3,18.5
"2016-03-28","N",3,6.82
"2016-04-10","N",3,20.98
"2016-04-12","N",3,25.02
"2016-04-13","N",3,11.49
"2016-04-14","N",3,20.17
"2016-03-10","N",1,4.91
"2016-03-11","N",1,17.79
"2016-03-30","N",1,22.65
"2016-05-01","N",1,1.81
"2016-06-02","N",1,15.17
"2016-07-05","N",1,16.5
"2016-08-12","N",1,12.92
"2016-09-04","N",1,4.86
"2016-09-18","N",1,16.39
"2016-08-06","N",1,33.43
"2016-08-18","N",1,11.08
"2016-09-03","N",1,16.2
"2016-09-21","N",1,16.39
"2015-10-04","N",2,7.91
"2015-10-15","N",2,6.67
"2015-10-22","N",2,3.62
"2016-01-17","N",2,10.39
"2016-01-23","N",2,3.24
"2016-01-31","N",2,17.25
"2016-02-05","N",2,6.58
"2016-04-04","N",2,11.96
"2016-08-08","N",2,12.78
"2016-08-30","N",2,5.15
"2016-09-01","N",2,1.81
"2016-05-20","N",3,24.03
"2016-06-09","N",3,13.54
"2016-06-18","N",3,15.16
"2016-07-12","N",3,17.21
"2016-09-13","N",3,15.82
"2016-09-20","N",3,13.15
"2016-09-27","N",3,11.15
"2015-10-02","N",4,3.24
"2015-10-10","N",4,17.63
"2015-10-11","N",4,6.67
"2015-11-05","N",4,14.01
"2015-11-20","N",4,11.53
"2015-12-11","N",4,12.54
"2015-12-15","N",4,9.44
"2015-12-29","N",4,18.36
"2016-01-02","N",4,20.65
"2016-02-24","N",4,4.91
"2016-03-23","N",4,6.82
"2016-03-27","N",4,9.68
"2016-06-04","N",4,20.89
"2015-12-27","N",2,19.59
"2016-02-03","N",2,6.34
"2016-02-15","N",2,16.78
"2016-03-16","N",2,1.81
"2016-03-27","N",2,11.68
"2016-05-09","N",2,4.91
"2016-06-05","N",2,6.58
"2016-06-27","N",2,13.35
"2016-07-30","N",2,1.81
"2016-08-14","N",2,13.49
"2015-09-26","N",3,22.87
"2015-09-29","N",3,15.82
"2015-10-01","N",3,14.2
"2015-11-18","N",3,16.2
"2015-11-27","N",3,20.3
"2015-11-19","N",3,19.78
"2015-11-25","N",3,25.54
"2015-11-26","N",3,21.63
"2016-01-27","N",3,15.4
"2016-02-02","N",3,3.24
"2016-03-07","N",3,23.56
"2016-03-08","N",3,14.69
"2016-03-19","N",3,13.16
"2016-03-26","N",3,19.12
"2016-04-27","N",3,9.82
"2016-05-05","N",3,25.41
"2016-06-08","N",4,8.77
"2016-06-29","N",4,5.62
"2016-07-30","N",4,22.36
"2016-08-01","N",4,24.07
"2016-08-31","N",4,14.59
"2016-09-14","N",4,8.67
"2015-10-29","N",5,16.87
"2015-12-23","N",5,13.49
"2016-01-14","N",5,10.06
"2015-12-22","N",3,12.55
"2016-01-11","N",3,8.63
"2016-01-16","N",3,4.67
"2016-03-22","N",3,29.37
"2016-03-27","N",3,3.48
"2016-04-08","N",3,16.26
"2016-08-05","N",3,11.35
"2016-08-30","N",3,14.15
"2016-09-18","N",3,13.53
"2015-09-30","N",4,6.48
"2015-12-13","N",4,1.81
"2016-09-03","N",3,10.1
"2015-09-29","N",4,14.39
"2015-10-06","N",4,10.96
"2015-10-28","N",4,3.24
"2015-12-01","N",4,15.25
"2015-12-12","N",4,20.98
"2015-12-18","N",4,11.11
"2015-12-26","N",4,21.37
"2016-01-08","N",4,12.3
"2016-01-31","N",4,14.35
"2016-02-15","N",4,3.48
"2016-02-29","N",4,14.54
"2016-03-24","N",4,29.66
"2016-04-05","N",4,1.81
"2016-04-11","N",4,7.1
"2016-04-16","N",4,17.88
"2016-04-27","N",4,4.67
"2016-05-24","N",4,8.25
"2016-05-30","N",4,20.22
"2016-06-02","N",4,5.15
"2016-01-01","N",4,6.58
"2016-01-04","N",4,6.1
"2016-01-29","N",4,4.67
"2016-02-20","N",4,18.07
"2016-03-05","N",4,13.4
"2016-03-19","N",4,15.3
"2016-03-22","N",4,3.48
"2016-03-26","N",4,21.51
"2016-04-01","N",4,8.25
"2016-08-07","N",4,9.2
"2015-11-06","N",5,16.58
"2015-11-16","N",5,11.11
"2015-11-25","N",5,7.53
"2016-02-25","N",5,13.16
"2016-04-25","N",5,24.37
"2016-04-26","N",5,14.36
"2016-05-30","N",5,19.59
"2016-06-16","N",5,12.16
"2016-06-17","N",5,15.54
"2016-07-19","N",5,30.56
"2016-08-09","N",5,15.54
"2016-06-27","N",4,13.01
"2016-07-01","N",4,15.64
"2016-07-24","N",4,16.31
"2016-08-20","N",4,18.98
"2016-08-24","N",4,6.34
"2016-01-09","N",5,18.41
"2016-03-13","N",5,15.97
"2016-03-19","N",5,11.68
"2016-03-25","N",5,5.15
"2016-05-21","N",5,11.73
"2016-07-18","N",5,10.87
"2016-06-27","N",5,17.68
"2016-07-02","N",5,4.91
"2016-07-15","N",5,16.83
"2016-08-15","N",5,13.11
"2016-08-20","N",5,19.36
"2015-12-12","N",6,41.53
"2016-01-24","N",6,33.04
"2015-10-28","N",1,13.87
"2016-07-29","N",3,11.9
"2016-08-21","N",20,47.19
"2015-12-20","N",23,6.9
"2016-09-04","N",23,12.17
"2016-01-12","N",0,11.06
"2015-09-27","N",0,27.64
"2015-12-25","N",0,12.54
"2016-01-07","N",0,24.47
"2016-01-24","N",0,34.78
"2016-03-17","N",0,13.97
"2016-05-17","N",0,19.93
"2016-09-01","N",0,11.83
"2016-09-05","N",0,22.68
"2016-09-20","N",0,23.54
"2015-10-22","N",1,20.68
"2015-11-01","N",1,29.83
"2015-11-12","N",1,17.63
"2016-01-23","N",1,11.59
"2016-04-01","N",1,27.18
"2016-05-10","N",1,24.23
"2016-05-20","N",1,19.4
"2016-05-25","N",1,20.79
"2016-06-07","N",1,6.82
"2016-08-01","N",1,16.12
"2015-09-27","N",2,16.77
"2015-10-17","N",2,4.86
"2015-10-19","N",2,11.53
"2015-10-28","N",2,1.81
"2015-11-01","N",2,11.53
"2015-12-14","N",2,20.31
"2016-02-21","N",2,14.97
"2016-08-22","N",2,3.62
"2016-09-25","N",2,1.81
"2015-10-16","N",3,6.48
"2015-11-10","N",3,21.73
"2015-11-12","N",3,18.68
"2015-12-14","N",3,24.23
"2016-02-20","N",3,17.07
"2016-02-28","N",3,13.3
"2016-03-09","N",3,13.73
"2016-04-24","N",3,7.77
"2016-04-25","N",3,6.58
"2016-05-15","N",3,13.26
"2016-05-18","N",3,18.5
"2016-08-02","N",3,11.97
"2016-08-07","N",3,10.87
"2016-09-17","N",3,12.96
"2015-10-16","N",4,6.48
"2015-12-07","N",4,13.73
"2016-01-26","N",4,15.64
"2016-03-07","N",4,11.59
"2016-03-15","N",4,7.48
"2016-03-17","N",4,20.6
"2016-03-29","N",4,11.63
"2016-06-12","N",4,11.68
"2016-07-27","N",4,26.14
"2016-08-29","N",4,13.11
"2016-09-15","N",4,14.72
"2015-11-27","N",5,13.63
"2015-12-07","N",5,4.67
"2015-12-26","N",5,21.27
"2016-01-10","N",5,12.92
"2016-03-12","N",5,16.93
"2016-03-30","N",5,13.4
"2016-07-26","N",5,19.55
"2016-08-25","N",5,14.21
"2016-06-12","N",8,64.13
"2016-02-14","N",18,20.89
"2016-08-13","N",18,41.27
"2015-11-14","N",19,33.07
"2015-11-07","N",19,30.02
"2015-12-20","N",19,42.21
"2016-01-17","N",19,29.42
"2016-09-05","N",19,32.97
"2015-10-15","N",20,46.79
"2015-11-26","N",20,39.99
"2015-12-07","N",20,37.53
"2015-10-01","N",20,48.8
"2015-11-19","N",20,32.23
"2016-02-15","N",20,40.81
"2016-03-15","N",20,38.49
"2016-07-27","N",20,32.66
"2016-02-05","N",20,30.56
"2016-05-25","N",20,41.65
"2016-07-13","N",20,26.21
"2016-08-13","N",20,39.77
"2016-07-26","N",20,35.34
"2016-08-14","N",20,35.14
"2015-10-04","N",21,34.5
"2015-10-06","N",21,37.74
"2015-11-15","N",21,17.63
"2015-12-18","N",21,4.91
"2015-12-10","N",21,31.95
"2016-02-15","N",21,31.62
"2016-04-01","N",21,46.25
"2016-05-12","N",21,31.42
"2016-07-09","N",21,32.58
"2016-07-24","N",21,33.57
"2016-07-05","N",21,32.61
"2016-08-21","N",21,29.23
"2015-10-20","N",22,34.27
"2015-12-06","N",22,36.91
"2016-01-17","N",22,17.45
"2016-01-18","N",22,21.31
"2015-10-16","N",22,36.12
"2016-01-01","N",22,27.8
"2015-12-04","N",22,50.55
"2016-02-07","N",22,17.93
"2016-02-21","N",22,19.02
"2016-04-08","N",22,40.95
"2016-02-08","N",22,31.66
"2016-03-18","N",22,21.12
"2016-04-14","N",22,14.59
"2016-05-13","N",22,28.13
"2016-07-05","N",22,13.97
"2016-07-17","N",22,10.01
"2016-08-01","N",22,30.47
"2016-05-06","N",22,17.93
"2016-07-23","N",22,39.95
"2015-10-12","N",23,18.01
"2015-11-10","N",23,16.58
"2015-11-11","N",23,24.97
"2015-11-12","N",23,20.41
"2015-11-24","N",23,31.83
"2016-09-15","N",22,25.54
"2016-09-26","N",22,26.3
"2015-11-08","N",23,6.48
"2015-11-30","N",23,31.16
"2015-12-03","N",23,20.87
"2016-01-03","N",23,14.59
"2016-01-06","N",23,21.41
"2016-01-10","N",23,11.73
"2016-01-15","N",23,31.15
"2016-01-24","N",23,21.51
"2016-02-07","N",23,14.83
"2016-02-08","N",23,26.7
"2016-02-28","N",23,3.48
"2016-03-07","N",23,22.69
"2016-03-10","N",23,35.57
"2016-03-14","N",23,29.84
"2016-03-15","N",23,33.01
"2016-03-25","N",23,16.5
"2016-04-02","N",23,31.95
"2016-04-05","N",23,26.45
"2016-04-06","N",23,30.03
"2016-04-07","N",23,14.92
"2015-11-23","N",23,22.68
"2015-12-14","N",23,34.1
"2016-02-16","N",23,24.99
"2016-02-23","N",23,23.27
"2016-03-23","N",23,40.84
"2016-05-01","N",23,18.88
"2016-05-03","N",23,27.75
"2016-02-24","N",23,19.36
"2016-04-28","N",23,31.94
"2016-05-05","N",23,29.18
"2016-05-09","N",23,27.09
"2016-05-16","N",23,21.83
"2016-06-01","N",23,43.87
"2016-06-02","N",23,34.56
"2016-06-06","N",23,14.92
"2016-06-11","N",23,25.89
"2016-06-13","N",23,17.16
"2016-06-26","N",23,24.89
"2016-04-27","N",23,17.26
"2016-05-18","N",23,27.14
"2016-05-30","N",23,15.26
"2016-06-03","N",23,22.17
"2016-05-29","N",23,27.61
"2016-08-19","N",23,37.91
"2016-08-20","N",23,14.93
"2016-09-06","N",23,27.31
"2016-09-08","N",23,18.87
"2016-09-16","N",23,23.73
"2016-09-26","N",23,27.54
"2015-09-28","N",0,15.63
"2015-10-06","N",0,18.3
"2015-10-09","N",0,20.68
"2015-10-20","N",0,21.16
"2015-10-21","N",0,17.63
"2015-10-28","N",0,17.25
"2015-10-30","N",0,14.01
"2015-11-02","N",0,14.39
"2015-11-08","N",0,8.29
"2015-11-11","N",0,14.01
"2015-11-16","N",0,10.58
"2015-11-18","N",0,10.77
"2015-11-21","N",0,11.15
"2015-12-03","N",0,8.96
"2015-12-06","N",0,20.75
"2016-07-16","N",23,8.25
"2016-08-01","N",23,16.36
"2016-08-16","N",23,15.36
"2016-08-03","N",23,21.35
"2016-08-15","N",23,22.88
"2015-10-25","N",0,13.63
"2015-10-26","N",0,7.53
"2015-11-12","N",0,9.72
"2016-01-11","N",0,9.78
"2015-12-13","N",0,12.97
"2016-01-13","N",0,13.5
"2016-01-29","N",0,24.42
"2016-02-03","N",0,11.21
"2016-02-29","N",0,9.78
"2015-12-21","N",0,11.38
"2016-02-22","N",0,17.14
"2016-03-02","N",0,13.36
"2016-03-03","N",0,13.59
"2016-03-11","N",0,5.01
"2016-04-06","N",0,23.75
"2016-04-07","N",0,11.45
"2016-04-08","N",0,15.5
"2016-04-10","N",0,6.44
"2016-02-10","N",0,3.1
"2016-03-16","N",0,11.21
"2016-04-14","N",0,12.64
"2016-05-14","N",0,18.03
"2016-03-23","N",0,11.92
"2016-05-24","N",0,11.21
"2016-06-03","N",0,27.43
"2016-06-09","N",0,20.03
"2016-07-04","N",0,5.01
"2016-06-29","N",0,17.65
"2016-07-09","N",0,22.42
"2016-07-14","N",0,22.8
"2016-07-16","N",0,30.76
"2016-07-30","N",0,15.36
"2016-08-06","N",0,18.12
"2016-08-07","N",0,7.96
"2016-08-13","N",0,8.11
"2016-08-24","N",0,23.81
"2016-09-29","N",0,1.62
"2015-09-29","N",1,14.39
"2016-08-10","N",0,11.25
"2016-08-14","N",0,15.45
"2016-08-02","N",0,8.01
"2016-08-26","N",0,6.68
"2016-09-02","N",0,14.49
"2015-10-24","N",1,11.34
"2015-10-10","N",1,11.82
"2015-11-17","N",1,25.83
"2015-11-21","N",1,16.01
"2015-11-22","N",1,7.72
"2015-12-07","N",1,6.68
"2015-12-08","N",1,10.11
"2015-12-17","N",1,22.66
"2016-01-09","N",1,24.47
"2015-12-18","N",1,8.39
"2015-12-21","N",1,1.67
"2016-01-28","N",1,19.56
"2016-02-01","N",1,3.1
"2016-02-16","N",1,9.54
"2016-02-22","N",1,5.01
"2016-02-28","N",1,1.67
"2016-01-22","N",1,8.25
"2016-01-31","N",1,6.77
"2016-01-11","N",1,8.39
"2016-03-28","N",1,17.85
"2016-04-13","N",1,8.63
"2016-04-14","N",1,14.55
"2016-04-16","N",1,14.88
"2016-04-17","N",1,1.67
"2016-03-20","N",1,7.01
"2016-04-03","N",1,9.68
"2016-05-07","N",1,16.9
"2016-05-08","N",1,3.1
"2016-05-19","N",1,16.55
"2016-05-27","N",1,25.61
"2016-05-06","N",1,7.63
"2016-05-18","N",1,11.21
"2016-04-24","N",1,3.34
"2016-07-09","N",1,15.4
"2016-08-04","N",1,20.75
"2016-08-16","N",1,11.21
"2016-08-19","N",1,11.06
"2016-09-23","N",1,14.2
"2016-09-30","N",1,12.96
"2015-09-30","N",2,3.24
"2015-11-13","N",2,1.62
"2015-11-15","N",2,12.77
"2015-11-22","N",2,3.05
"2015-12-03","N",2,3.05
"2015-12-07","N",2,8.35
"2015-12-17","N",2,4.77
"2016-01-07","N",2,16.07
"2016-01-08","N",2,12.64
"2016-01-21","N",2,1.67
"2016-02-12","N",2,3.1
"2016-02-19","N",2,5.01
"2016-02-23","N",2,1.67
"2016-03-03","N",2,4.77
"2016-03-06","N",2,23.03
"2016-04-05","N",2,3.1
"2016-06-12","N",2,12.4
"2016-07-03","N",2,9.54
"2016-07-25","N",2,5.01
"2016-09-03","N",2,1.62
"2016-09-04","N",2,12.58
"2016-09-16","N",2,3.24
"2016-09-18","N",2,8.96
"2016-09-25","N",1,7.91
"2015-10-01","N",2,5.05
"2015-10-14","N",2,3.05
"2015-10-24","N",2,7.91
"2015-10-25","N",2,4.86
"2015-10-30","N",2,1.62
"2015-12-21","N",2,8.01
"2015-12-24","N",2,6.44
"2016-02-28","N",2,27.67
"2015-12-04","N",2,3.24
"2015-12-22","N",2,3.1
"2016-01-09","N",2,1.67
"2016-01-12","N",2,4.53
"2016-01-28","N",2,5.01
"2016-02-14","N",2,8.11
"2015-09-28","N",3,7.91
"2015-11-03","N",3,13.44
"2016-02-29","N",2,3.34
"2016-04-06","N",2,1.67
"2016-04-24","N",2,20.4
"2016-05-02","N",2,3.34
